file1 file2 simple eppstein hanke
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 19 19 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 25 26 28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 18 18 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 24 24 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 16 17 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 23 24 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 23 23 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 20 21 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 26 27 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 19 20 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 23 24 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 18 19 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 21 21 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 21 22 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 22 23 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 26 26 28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 26 27 28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 16 16 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 23 24 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 19 19 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 28 29 31
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 24 25 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 20 20 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 20 21 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 22 22 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 28 29 30
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 17 17 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 17 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 23 24 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_8_5 24 25 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 25 26 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 23 23 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 26 26 28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 17 17 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 16 16 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 17 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 15 15 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 14 14 14
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 21 21 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 7 7 7
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 20 20 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 23 23 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 13 13 13
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 24 24 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 21 21 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 9 9 9
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 23 23 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 11 11 11
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 17 18 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 17 17 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 15 16 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 12 12 12
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 22 22 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 13 13 13
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 14 15 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 15 15 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_8_5 17 17 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 23 23 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 21 21 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 24 24 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 19 19 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 23 23 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 20 20 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 25 25 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 25 25 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 20 20 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 19 19 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 24 24 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 26 26 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 24 24 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 25 25 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 21 21 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 28 28 29
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 23 23 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 24 24 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 24 24 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 24 24 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 24 24 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 27 27 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 26 26 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 21 21 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 21 21 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_8_5 28 28 28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 20 20 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 27 27 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 30 30 33
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 23 23 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 27 27 28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 27 27 29
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 16 16 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 26 26 28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 27 27 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 25 25 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 26 26 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 13 13 13
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 13 13 13
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 21 21 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 20 20 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 20 20 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 24 24 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 24 24 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 26 26 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 27 27 29
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 21 21 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 21 21 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 26 26 28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 29 29 30
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 22 22 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_8_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 25 25 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 16 16 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 24 25 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 14 14 14
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 20 20 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 22 22 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 16 16 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 13 13 13
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 18 19 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 15 15 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 21 21 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 27 27 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 15 15 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 27 27 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 23 24 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 23 23 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 14 14 14
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 25 26 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 15 15 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 24 25 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 17 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 15 15 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 20 20 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_8_5 19 19 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 19 19 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 24 25 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 17 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 19 19 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 25 25 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 19 19 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 14 14 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 19 20 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 18 18 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 28 28 30
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 26 26 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 17 17 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 25 25 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 21 21 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 25 26 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 18 18 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 20 20 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 24 25 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 16 16 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 25 27 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 22 22 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 23 24 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 12 12 12
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 22 23 23
