file1 file2 flip heuristic runtime closed open
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 23 23 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_12_5 18 18 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_1_5 18 18 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_2_5 22 22 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_3_5 20 20 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_4_5 10 10 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_5_5 22 22 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_6_5 20 19 238 2886 101783
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_7_5 22 22 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_8_5 15 15 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_9_5 24 24 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_10_5 18 18 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_11_5 15 14 64 867 30327
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_12_5 16 16 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_1_5 17 17 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_2_5 12 12 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_3_5 27 25 38793 402437 10752698
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_4_5 19 19 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_5_5 19 19 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_6_5 19 18 425 5379 175150
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_7_5 11 11 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_8_5 24 24 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_9_5 17 17 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_10_5 24 24 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_11_5 17 16 75 977 35520
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_12_5 23 23 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_1_5 19 18 191 2404 80390
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_2_5 9 9 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_3_5 19 18 89 1157 38867
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_4_5 11 11 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_5_5 15 15 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_6_5 21 21 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_7_5 16 16 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_8_5 15 15 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_10_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2011_9_5 14 14 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_12_5 26 26 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_1_5 26 25 4335 46731 1420985
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_2_5 13 13 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_3_5 22 21 5266 55299 1771121
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_4_5 16 16 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_5_5 24 24 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_6_5 20 20 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_7_5 24 24 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_8_5 17 17 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_9_5 28 27 52522 508035 15090452
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_10_5 18 18 0 -1 1
../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_35/s_35_5/triangulation/t_2010_11_5 25 24 19485 194403 5799707
